EvtN	HitN	TrackID	Energy	DetID	Process	DOI	HP	Phi	Theta	Time
3569392	1	1	0	0	4	0.809496	0	180	90	0.317712	
3569547	1	1	0	0	4	10	0	180	90	0.317067	
3570056	1	1	0	0	4	10	0	180	90	0.316965	
3571573	1	1	341.531	0	2	9.25849	0	180	90	0.317268	
3571573	2	1	0	0	4	10	0	180	90	0.348188	
3572812	1	1	0	0	4	10	0	180	90	0.317125	
3573860	1	1	0	0	4	10	0	180	90	0.316887	
3573987	1	1	0	0	4	10	0	180	90	0.317209	
3574161	1	1	0	0	4	10	0	180	90	0.316913	
3574708	1	1	408.296	0	2	2.56264	0	180	90	0.317141	
3574708	2	1	0	0	4	1.48151	0	180	90	0.325696	
3575830	1	1	253.467	0	1	6.35971	0	180	90	0.405832	
3576341	1	1	0	0	4	10	0	180	90	0.31703	
3576891	1	1	0	0	4	10	0	180	90	0.317184	
3576893	1	1	185.328	0	2	7.56202	0	180	90	0.316944	
3576893	2	1	0	0	4	10	0	180	90	0.342173	
3577269	1	1	0	0	4	8.93362	0	180	90	0.47154	
3578339	1	1	0	0	4	3.00971	0	180	90	0.327102	
3578435	1	1	404.906	0	2	3.08162	0	180	90	0.317069	
3578435	2	1	0	0	4	2.39345	0	180	90	0.327354	
3582706	1	1	0	0	4	10	0	180	90	0.316945	
3583596	1	1	662	0	1	6.30245	0	180	90	0.317236	
3586166	1	1	0	0	4	2.69655	0	180	90	0.317357	
3586905	1	1	0	0	4	1.05348	0	180	90	0.585913	
3587472	1	1	0	0	4	10	0	180	90	0.317141	
3588198	1	1	0	0	4	10	0	180	90	0.317189	
3589169	1	1	0	0	3	5.38059	0	180	90	0.737578	
3589169	2	1	0	0	4	3.18372	0	180	90	0.740588	
3589831	1	1	108.425	0	2	5.35699	0	180	90	0.31727	
3589831	2	1	0	0	4	7.3702	0	180	90	0.33516	
3591795	1	1	176.388	0	2	1.89981	0	180	90	0.319894	
3591795	2	1	448.965	0	1	8.86353	0	180	90	0.32642	
3592737	1	1	0	0	4	10	0	180	90	0.316921	
3593367	1	1	157.498	0	2	5.07407	0	180	90	0.317102	
3593367	2	1	104.976	0	2	8.50828	0	180	90	0.334039	
3593367	3	1	0	0	4	9.67635	0	180	90	0.348679	
3594365	1	1	0	0	4	10	0	180	90	0.317123	
3594812	1	1	0	0	4	10	0	180	90	0.31691	
3594826	1	1	0	0	4	10	0	180	90	0.316985	
3594911	1	1	201.913	0	1	4.18588	0	180	90	0.93542	
3594979	1	1	322.635	0	2	8.04673	0	180	90	0.317244	
3594979	2	1	0	0	4	10	0	180	90	0.344115	
3596119	1	1	263.405	0	2	1.60235	0	180	90	0.317273	
3596119	2	1	0	0	4	7.13091	0	180	90	0.322624	
3596536	1	1	0	0	4	1.82308	0	180	90	0.410268	
3597384	1	1	0	0	4	8.14415	0	180	90	0.445986	
3598295	1	1	0	0	4	10	0	180	90	0.317268	
3598917	1	1	0	0	4	10	0	180	90	0.31716	
3599955	1	1	0	0	4	3.7933	0	180	90	0.317309	
3605756	1	1	0	0	3	7.88083	0	180	90	1.01363	
3605756	2	1	120.512	0	1	8.4689	0	180	90	1.02259	
3605827	1	1	0	0	4	10	0	180	90	0.316955	
3607399	1	1	0	0	4	10	0	180	90	0.316942	
3608272	1	1	48.2559	0	2	3.62535	0	180	90	0.317443	
3608272	2	1	0	0	4	10	0	180	90	0.329557	
3610082	1	1	0	0	4	10	0	180	90	0.317278	
3610375	1	1	158.614	0	2	5.15147	0	180	90	0.317	
3610375	2	1	0	0	4	10	0	180	90	0.33419	
3610880	1	1	201.718	0	1	2.7077	0	180	90	0.770945	
3612024	1	1	0	0	4	10	0	180	90	0.316949	
3612457	1	1	0	0	4	0.458202	0	180	90	0.317716	
3613710	1	1	0	0	4	10	0	180	90	0.317262	
3614343	1	1	0	0	4	6.4754	0	180	90	0.317318	
3616363	1	1	0	0	4	10	0	180	90	0.317323	
3616640	1	1	0	0	4	10	0	180	90	0.317138	
3617012	1	1	0	0	4	10	0	180	90	0.347629	
3617510	1	1	0	0	4	10	0	180	90	0.317262	
3619196	1	1	194.305	0	2	3.95036	0	180	90	0.317252	
3619196	2	1	0	0	4	10	0	180	90	0.330444	
3619331	1	1	410.654	0	2	0.547979	0	180	90	0.316933	
3619331	2	1	251.346	0	1	0.127997	0	180	90	0.318761	
3619920	1	1	0	0	4	10	0	180	90	0.317105	
3620709	1	1	370.702	0	2	5.14452	0	180	90	0.316901	
3620709	2	1	0	0	4	5.30099	0	180	90	0.334062	
3621487	1	1	0	0	4	10	0	180	90	0.316996	
3623759	1	1	44.8401	0	2	9.27079	0	180	90	0.317254	
3623759	2	1	0	0	4	10	0	180	90	0.348213	
3624124	1	1	0	0	4	3.84507	0	180	90	0.317561	
3625734	1	1	0	0	4	10	0	180	90	0.317099	
3625993	1	1	17.3404	0	2	8.4781	0	180	90	0.317308	
3625993	2	1	0	0	4	9.64709	0	180	90	0.345625	
3628479	1	1	0	0	4	10	0	180	90	0.31711	
3628990	1	1	0	0	4	6.51123	0	180	90	0.317644	
3629241	1	1	662	0	1	0.589872	0	180	90	0.317279	
3631098	1	1	0	0	4	10	0	180	90	0.316928	
3631144	1	1	0	0	4	10	0	180	90	0.317066	
3633960	1	1	0	0	4	10	0	180	90	0.317076	
3634194	1	1	0	0	4	0.70271	0	180	90	0.317579	
3634398	1	1	0	0	4	10	0	180	90	0.317148	
3636088	1	1	662	0	1	1.70957	0	180	90	0.317362	
3637005	1	1	0	0	4	0.631188	0	180	90	0.319188	
3638252	1	1	224.34	0	1	6.55938	0	180	90	0.649389	
3639166	1	1	2.63873	0	2	6.07879	0	180	90	0.317403	
3639166	2	1	186.14	0	2	8.02547	0	180	90	0.337713	
3639166	3	1	0	0	4	9.65296	0	180	90	0.344266	
3640926	1	1	329.442	0	1	1.44227	0	180	90	0.39398	
3641089	1	1	0	0	4	10	0	180	90	0.317091	
3643107	1	1	301.945	0	2	2.15164	0	180	90	0.317325	
3643107	2	1	0	0	4	5.89473	0	180	90	0.324512	
3644841	1	1	0	0	4	10	0	180	90	0.317302	
3645926	1	1	0	0	4	10	0	180	90	0.317171	
3649117	1	1	0	0	4	10	0	180	90	0.317344	
3650001	1	1	397.631	0	2	4.16885	0	180	90	0.317203	
3650001	2	1	10.0968	0	2	4.15634	0	180	90	0.331122	
3650001	3	1	254.272	0	1	3.88108	0	180	90	0.331476	
3650421	1	1	35.1755	0	2	4.48046	0	180	90	0.34386	
3650421	2	1	192.422	0	1	3.48465	0	180	90	0.35334	
3650479	1	1	0	0	4	10	0	180	90	0.317322	
3651342	1	1	0	0	4	10	0	180	90	0.316954	
3656397	1	1	0	0	4	10	0	180	90	0.317038	
3656691	1	1	0	0	4	10	0	180	90	0.317141	
3658350	1	1	0	0	4	9.08261	0	180	90	0.31726	
3658978	1	1	22.7137	0	2	7.24035	0	180	90	0.317064	
3658978	2	1	0	0	4	10	0	180	90	0.341229	
3659508	1	1	0	0	4	8.73618	0	180	90	0.505227	
3660225	1	1	0	0	4	3.35926	0	180	90	0.317583	
3660637	1	1	395.753	0	2	8.99809	0	180	90	0.317075	
3660637	2	1	0	0	4	8.1601	0	180	90	0.347107	
3662844	1	1	103.134	0	2	3.84477	0	180	90	0.317291	
3662844	2	1	0	0	4	10	0	180	90	0.330132	
3663449	1	1	0	0	4	10	0	180	90	0.317067	
3665725	1	1	332.796	0	2	3.70601	0	180	90	0.316892	
3665725	2	1	0	0	4	4.92574	0	180	90	0.329254	
3665810	1	1	230.377	0	2	5.07305	0	180	90	0.317081	
3665810	2	1	0	0	4	6.29166	0	180	90	0.334013	
3666907	1	1	159.469	0	1	0.448888	0	180	90	1.1394	
3667868	1	1	0	0	4	10	0	180	90	0.316935	
3668974	1	1	0	0	4	10	0	180	90	0.660488	
3669205	1	1	0	0	4	10	0	180	90	0.317183	
3669303	1	1	210.225	0	1	3.13192	0	180	90	0.709555	
3669778	1	1	0	0	4	10	0	180	90	0.317153	
3670382	1	1	0	0	4	7.97007	0	180	90	0.379927	
3670923	1	1	0	0	4	5.62727	0	180	90	0.317281	
3673154	1	1	178.802	0	2	1.71189	0	180	90	0.317153	
3673154	2	1	0	0	4	3.4517	0	180	90	0.322868	
3673587	1	1	0	0	4	10	0	180	90	0.317022	
3674386	1	1	0	0	4	3.21106	0	180	90	0.317405	
3674845	1	1	0	0	4	4.17355	0	180	90	0.317343	
3675447	1	1	0	0	4	10	0	180	90	0.317007	
3676380	1	1	0	0	4	0.0104788	0	180	90	0.317395	
3676448	1	1	195.433	0	2	1.01698	0	180	90	0.317236	
3676448	2	1	0	0	4	10	0	180	90	0.320632	
3678225	1	1	0	0	4	10	0	180	90	0.316948	
3680250	1	1	311.707	0	2	7.84094	0	180	90	0.317225	
3680250	2	1	0	0	4	8.31183	0	180	90	0.343408	
3680969	1	1	0	0	4	10	0	180	90	0.317286	
3683530	1	1	0	0	4	10	0	180	90	0.31702	
3686637	1	1	0	0	4	10	0	180	90	0.31722	
3688622	1	1	151.529	0	1	6.99018	0	180	90	0.80766	
3689147	1	1	0	0	4	10	0	180	90	0.317155	
3689384	1	1	0	0	4	10	0	180	90	0.317084	
3689655	1	1	131.652	0	1	6.52032	0	180	90	0.777571	
3689756	1	1	0	0	4	2.92439	0	180	90	0.317317	
3690220	1	1	134.253	0	2	7.37672	0	180	90	0.316952	
3690220	2	1	0	0	4	10	0	180	90	0.341563	
3690289	1	1	0	0	4	1.55264	0	180	90	0.317377	
3691553	1	1	0	0	4	1.14445	0	180	90	0.317385	
3692132	1	1	254.097	0	2	6.00257	0	180	90	0.317312	
3692132	2	1	0	0	4	6.5881	0	180	90	0.337362	
3696192	1	1	11.7649	0	2	5.02521	0	180	90	1.71795	
3696192	2	1	163.57	0	1	5.42798	0	180	90	1.72686	
3696735	1	1	0	0	4	10	0	180	90	0.317141	
3698768	1	1	0	0	4	10	0	180	90	0.317317	
3699806	1	1	0	0	4	10	0	180	90	0.317107	
3701593	1	1	0	0	4	10	0	180	90	0.317295	
3704634	1	1	224.52	0	1	6.9801	0	180	90	0.67676	
3706675	1	1	0	0	4	8.58855	0	180	90	0.317256	
3706687	1	1	0	0	4	1.63583	0	180	90	0.317391	
3708725	1	1	54.0274	0	2	0.512309	0	180	90	0.317283	
3708725	2	1	0	0	4	5.74801	0	180	90	0.318994	
3709537	1	1	0	0	4	10	0	180	90	0.317018	
3709773	1	1	461.429	0	2	4.22668	0	180	90	0.317386	
3709773	2	1	200.571	0	1	2.3473	0	180	90	0.331507	
3710304	1	1	458.937	0	2	3.04431	0	180	90	0.317399	
3710304	2	1	0	0	4	1.44477	0	180	90	0.32757	
3711237	1	1	0	0	3	3.47402	0	180	90	0.631763	
3711237	2	1	17.8967	0	2	3.41558	0	180	90	0.638999	
3711237	3	1	6.01488	0	2	3.96324	0	180	90	0.63938	
3711237	4	1	176.089	0	1	5.14477	0	180	90	0.64971	
3711861	1	1	0	0	4	10	0	180	90	0.316976	
3712815	1	1	0	0	4	10	0	180	90	0.317363	
3712939	1	1	0	0	4	10	0	180	90	0.316938	
3716211	1	1	303.629	0	2	7.82933	0	180	90	0.31696	
3716211	2	1	0	0	4	10	0	180	90	0.343082	
3716211	3	1	149.297	0	1	8.41648	0	180	90	0.652961	
3716864	1	1	0	0	4	10	0	180	90	0.317381	
3718331	1	1	81.5359	0	2	4.273	0	180	90	0.31706	
3718331	2	1	0	0	4	10	0	180	90	0.331321	
3719173	1	1	97.2047	0	2	1.06668	0	180	90	0.68101	
3719173	2	1	0	0	4	0	0	180	90	0.69451	
3719303	1	1	0	0	4	10	0	180	90	0.317134	
3719340	1	1	335.536	0	2	7.18247	0	180	90	0.316899	
3719340	2	1	132.822	0	2	7.69984	0	180	90	0.340858	
3719340	3	1	0	0	4	2.46733	0	180	90	0.349141	
3719400	1	1	0	0	4	10	0	180	90	0.317486	
3721414	1	1	0	0	4	10	0	180	90	0.31729	
3721741	1	1	72.6185	0	2	5.38028	0	180	90	0.324958	
3721741	2	1	0	0	4	7.96178	0	180	90	0.34443	
3722008	1	1	0	0	4	6.56928	0	180	90	0.317374	
3723151	1	1	454.987	0	2	8.96959	0	180	90	0.317213	
3723151	2	1	67.1151	0	2	5.59138	0	180	90	0.347163	
3723151	3	1	139.897	0	1	5.36793	0	180	90	0.363466	
3724808	1	1	0	0	4	10	0	180	90	0.317939	
3725864	1	1	446.942	0	2	7.44438	0	180	90	0.317228	
3725864	2	1	215.058	0	1	4.33793	0	180	90	0.342087	
3727014	1	1	0	0	4	10	0	180	90	0.317105	
3729040	1	1	0	0	4	10	0	180	90	0.317317	
3729900	1	1	0	0	4	10	0	180	90	0.457907	
3730374	1	1	266.609	0	2	7.22378	0	180	90	0.317369	
3730374	2	1	0	0	4	9.33243	0	180	90	0.341696	
3732856	1	1	0	0	4	10	0	180	90	0.317123	
3737041	1	1	76.0297	0	2	1.8855	0	180	90	0.31758	
3737041	2	1	0	0	4	2.80418	0	180	90	0.323883	
3737176	1	1	437.46	0	2	8.61979	0	180	90	0.31692	
3737176	2	1	224.54	0	1	7.15687	0	180	90	0.345675	
3738425	1	1	0	0	4	5.76576	0	180	90	0.317395	
3738682	1	1	70.0412	0	2	3.32439	0	180	90	0.319278	
3738682	2	1	0	0	4	10	0	180	90	0.330587	
3738700	1	1	0	0	4	10	0	180	90	0.317169	
3739742	1	1	250.609	0	1	7.65882	0	180	90	0.356629	
3742550	1	1	153.766	0	2	6.34793	0	180	90	0.316985	
3742550	2	1	0	0	4	9.22551	0	180	90	0.338166	
3743305	1	1	0	0	4	10	0	180	90	0.317158	
3743598	1	1	326.284	0	2	5.08935	0	180	90	0.316974	
3743598	2	1	0	0	4	5.93512	0	180	90	0.333955	
3744454	1	1	174.481	0	1	1.661	0	180	90	3.76585	
3744491	1	1	0	0	4	5.83561	0	180	90	0.344741	
3745129	1	1	0	0	4	4.82275	0	180	90	0.317298	
3745243	1	1	0	0	4	10	0	180	90	0.317099	
3753245	1	1	0	0	4	3.17935	0	180	90	0.317503	
3753802	1	1	0	0	4	10	0	180	90	0.317074	
3753866	1	1	165.829	0	2	1.97875	0	180	90	0.317445	
3753866	2	1	0	0	4	2.26125	0	180	90	0.324057	
3756981	1	1	0	0	4	10	0	180	90	0.316958	
3757673	1	1	0	0	4	3.40661	0	180	90	0.317422	
3757783	1	1	0	0	4	2.9704	0	180	90	0.317396	
3758083	1	1	0	0	4	6.89545	0	180	90	0.317311	
3760201	1	1	0	0	4	0.209992	0	180	90	0.317747	
3760344	1	1	127.059	0	2	1.87527	0	180	90	0.317015	
3760344	2	1	0	0	4	10	0	180	90	0.323273	
3760919	1	1	0	0	4	10	0	180	90	0.317561	
3762643	1	1	123.466	0	2	3.2312	0	180	90	0.317402	
3762643	2	1	0	0	4	4.05369	0	180	90	0.328197	
3763887	1	1	0	0	4	10	0	180	90	0.317447	
3765447	1	1	325.423	0	2	6.23395	0	180	90	0.317206	
3765447	2	1	0	0	4	6.78433	0	180	90	0.338021	
3765635	1	1	0	0	4	10	0	180	90	0.317055	
3767435	1	1	0	0	4	10	0	180	90	0.316961	
3768143	1	1	177.525	0	1	7.62593	0	180	90	0.492975	
3769321	1	1	0	0	4	10	0	180	90	0.317066	
3770982	1	1	0	0	4	3.20215	0	180	90	0.317312	
3771636	1	1	0	0	4	2.82327	0	180	90	0.712616	
3773341	1	1	0	0	4	10	0	180	90	0.317003	
3773727	1	1	183.367	0	2	8.43149	0	180	90	0.316972	
3773727	2	1	0	0	4	10	0	180	90	0.345105	
3773865	1	1	0	0	4	10	0	180	90	0.31714	
3775442	1	1	193.38	0	1	9.74663	0	180	90	0.920238	
3776087	1	1	0	0	4	10	0	180	90	0.317213	
3776552	1	1	0	0	4	10	0	180	90	0.317079	
3777727	1	1	281.172	0	2	5.50337	0	180	90	0.317467	
3777727	2	1	0	0	4	5.9848	0	180	90	0.335858	
3779271	1	1	0	0	4	10	0	180	90	0.317056	
3779564	1	1	0	0	4	10	0	180	90	0.317118	
3780086	1	1	0	0	4	10	0	180	90	0.317194	
3781484	1	1	0	0	4	7.04107	0	180	90	0.317295	
3784853	1	1	382.439	0	2	8.34766	0	180	90	0.316889	
3784853	2	1	0	0	4	8.05827	0	180	90	0.344734	
3785369	1	1	0	0	4	3.00894	0	180	90	0.851099	
3785498	1	1	0	0	4	10	0	180	90	0.317111	
3785660	1	1	0	0	4	10	0	180	90	0.317078	
3787549	1	1	0	0	4	1.03913	0	180	90	0.317427	
3788599	1	1	662	0	1	1.09593	0	180	90	0.31717	
3789009	1	1	0	0	4	10	0	180	90	0.317241	
3789371	1	1	0	0	4	10	0	180	90	0.317184	
3789432	1	1	0	0	4	0.0232795	0	180	90	0.317495	
3789490	1	1	0	0	4	10	0	180	90	0.317062	
3789498	1	1	0	0	4	10	0	180	90	0.317059	
3790640	1	1	0	0	4	10	0	180	90	0.317068	
3791521	1	1	0	0	4	10	0	180	90	0.317411	
3791986	1	1	0	0	4	10	0	180	90	0.317242	
3792069	1	1	0	0	4	10	0	180	90	0.31717	
3792140	1	1	0	0	4	2.16935	0	180	90	0.476786	
3792142	1	1	0	0	4	10	0	180	90	0.317012	
3792146	1	1	142.307	0	2	5.85503	0	180	90	0.317326	
3792146	2	1	0	0	4	6.5962	0	180	90	0.336883	
3792610	1	1	370.684	0	2	6.60823	0	180	90	0.317218	
3792610	2	1	0	0	4	6.59244	0	180	90	0.339284	
3793087	1	1	0	0	4	10	0	180	90	0.317076	
3793899	1	1	298.836	0	2	2.59751	0	180	90	0.317368	
3793899	2	1	0	0	4	2.72705	0	180	90	0.326045	
3797520	1	1	0	0	4	10	0	180	90	0.317112	
3800646	1	1	246.567	0	2	5.66114	0	180	90	0.317361	
3800646	2	1	0	0	4	10	0	180	90	0.336273	
3806417	1	1	0	0	4	10	0	180	90	0.316994	
3806756	1	1	457.069	0	2	6.53845	0	180	90	0.317452	
3806756	2	1	0	0	4	5.54197	0	180	90	0.339301	
3807992	1	1	472.607	0	2	5.68587	0	180	90	0.317498	
3807992	2	1	0	0	4	4.43532	0	180	90	0.336501	
3808116	1	1	0	0	4	10	0	180	90	0.317377	
3808133	1	1	0	0	4	10	0	180	90	0.316916	
3808791	1	1	0	0	4	10	0	180	90	0.430554	
3809512	1	1	0	0	4	10	0	180	90	0.317133	
3810516	1	1	0	0	4	10	0	180	90	0.317124	
3812848	1	1	0	0	4	10	0	180	90	0.317147	
3813184	1	1	57.8164	0	2	8.45364	0	180	90	0.316985	
3813184	2	1	0	0	4	10	0	180	90	0.345192	
3814448	1	1	327.212	0	2	9.25334	0	180	90	0.317219	
3814448	2	1	0	0	4	10	0	180	90	0.348117	
3815443	1	1	122.305	0	2	1.30758	0	180	90	0.317297	
3815443	2	1	0	0	4	3.28374	0	180	90	0.321664	
3815692	1	1	0	0	4	10	0	180	90	0.317052	
3816526	1	1	0	0	4	10	0	180	90	0.317012	
3816673	1	1	28.1101	0	2	2.00433	0	180	90	0.317137	
3816673	2	1	19.9017	0	2	4.06559	0	180	90	0.323828	
3816673	3	1	0	0	4	8.21552	0	180	90	0.33103	
3817980	1	1	0	0	4	10	0	180	90	0.317073	
3818854	1	1	56.0288	0	2	3.02923	0	180	90	0.320728	
3818854	2	1	0	0	4	9.5552	0	180	90	0.333996	
3819007	1	1	0	0	4	10	0	180	90	0.317271	
3819141	1	1	0	0	4	10	0	180	90	0.317239	
3819262	1	1	0	0	4	1.8196	0	180	90	0.3176	
3822077	1	1	0	0	4	10	0	180	90	0.328759	
3824249	1	1	442.684	0	2	6.30888	0	180	90	0.317107	
3824249	2	1	0	0	4	5.41531	0	180	90	0.338166	
3824854	1	1	0	0	4	10	0	180	90	0.316894	
3825880	1	1	24.7105	0	2	6.50335	0	180	90	0.316978	
3825880	2	1	0	0	4	10	0	180	90	0.338677	
3826079	1	1	0	0	4	10	0	180	90	0.317213	
3826329	1	1	139.574	0	2	1.07709	0	180	90	0.317037	
3826329	2	1	0	0	4	8.80558	0	180	90	0.320631	
3828395	1	1	662	0	1	6.12456	0	180	90	0.317114	
3828918	1	1	0	0	4	10	0	180	90	0.317324	
3832367	1	1	0	0	4	10	0	180	90	0.316901	
3832520	1	1	223.663	0	1	8.95592	0	180	90	0.649675	
3833218	1	1	0	0	4	10	0	180	90	0.316914	
3833634	1	1	0	0	4	10	0	180	90	0.40345	
3834104	1	1	0	0	4	10	0	180	90	0.317261	
3837320	1	1	0	0	4	10	0	180	90	0.418054	
3838159	1	1	0	0	4	0.0130034	0	180	90	0.317374	
3838659	1	1	0	0	4	10	0	180	90	0.317469	
3839413	1	1	0	0	4	10	0	180	90	0.317138	
3840665	1	1	61.7557	0	2	6.70414	0	180	90	0.316903	
3840665	2	1	0	0	4	10	0	180	90	0.339267	
3842038	1	1	0	0	4	0.0171083	0	180	90	0.317746	
3843700	1	1	18.0673	0	2	5.61449	0	180	90	0.317116	
3843700	2	1	0	0	4	10	0	180	90	0.335857	
3844656	1	1	0	0	4	10	0	180	90	0.316978	
3845195	1	1	0	0	4	10	0	180	90	0.316972	
3845820	1	1	0	0	4	10	0	180	90	0.317129	
3846028	1	1	0	0	4	10	0	180	90	0.316972	
3846827	1	1	0	0	4	10	0	180	90	0.317066	
3846925	1	1	0	0	4	10	0	180	90	0.317087	
3847962	1	1	0	0	4	7.17797	0	180	90	0.317266	
3848022	1	1	0	0	4	10	0	180	90	0.316975	
3848095	1	1	0	0	4	10	0	180	90	0.452575	
3848400	1	1	129.154	0	2	0.675114	0	180	90	0.34522	
3848400	2	1	0	0	4	0.18775	0	180	90	0.348013	
3849192	1	1	0	0	4	10	0	180	90	0.317138	
3849959	1	1	0	0	4	10	0	180	90	0.317376	
3850824	1	1	469.682	0	2	2.89763	0	180	90	0.317091	
3850824	2	1	0	0	4	0	0	180	90	0.326762	
3851738	1	1	0	0	4	7.19475	0	180	90	0.31753	
3852143	1	1	0	0	4	10	0	180	90	0.316936	
3852245	1	1	0	0	4	10	0	180	90	0.317003	
3852568	1	1	662	0	1	6.89679	0	180	90	0.317218	
3853480	1	1	189.091	0	2	1.40443	0	180	90	0.316981	
3853480	2	1	0	0	4	6.59688	0	180	90	0.321667	
3854845	1	1	0	0	4	10	0	180	90	0.316925	
3855522	1	1	0	0	4	10	0	180	90	0.317213	
3855936	1	1	0	0	4	10	0	180	90	0.317036	
3856409	1	1	130.184	0	2	6.26239	0	180	90	0.316903	
3856409	2	1	0	0	4	10	0	180	90	0.337793	
3856663	1	1	163.172	0	2	8.86907	0	180	90	0.317122	
3856663	2	1	0	0	4	10	0	180	90	0.346728	
3856678	1	1	0	0	4	10	0	180	90	0.317122	
3857056	1	1	42.4391	0	2	4.86543	0	180	90	0.317169	
3857056	2	1	360.187	0	2	6.51925	0	180	90	0.333413	
3857056	3	1	259.374	0	1	5.34602	0	180	90	0.339192	
3857829	1	1	0	0	4	10	0	180	90	0.317166	
3857905	1	1	0	0	4	10	0	180	90	0.317188	
3861379	1	1	0	0	4	10	0	180	90	0.317102	
3862457	1	1	0	0	4	9.62879	0	180	90	1.89135	
3864288	1	1	0	0	4	10	0	180	90	0.316978	
3866739	1	1	344.164	0	1	2.17084	0	180	90	0.36993	
3868365	1	1	228.173	0	2	0.69746	0	180	90	0.317081	
3868365	2	1	175.31	0	2	1.08202	0	180	90	0.319409	
3868365	3	1	0	0	4	1.08538	0	180	90	0.321616	
3868441	1	1	204.76	0	1	2.10528	0	180	90	0.760876	
3869182	1	1	291.373	0	2	0.279283	0	180	90	0.322696	
3869182	2	1	0	0	4	0.277226	0	180	90	0.323681	
3869948	1	1	0	0	4	10	0	180	90	0.317081	
3870794	1	1	0	0	4	10	0	180	90	0.317186	
3873509	1	1	301.795	0	2	1.52172	0	180	90	0.317265	
3873509	2	1	0	0	4	1.74136	0	180	90	0.322347	
3875547	1	1	298.501	0	2	4.69015	0	180	90	0.317442	
3875547	2	1	0	0	4	4.96574	0	180	90	0.333114	
3877141	1	1	294.975	0	2	5.29443	0	180	90	0.31695	
3877141	2	1	367.025	0	1	5.56398	0	180	90	0.334614	
3877714	1	1	0	0	4	10	0	180	90	0.317079	
3877984	1	1	0	0	4	10	0	180	90	0.317177	
3878548	1	1	0	0	4	0.67053	0	180	90	0.317467	
3879185	1	1	219.947	0	2	7.78224	0	180	90	0.335346	
3879185	2	1	272.591	0	1	7.01225	0	180	90	0.365242	
3880259	1	1	0	0	4	10	0	180	90	0.316921	
3880797	1	1	0	0	4	10	0	180	90	0.317302	
3881051	1	1	1.31567	0	2	0.463141	0	180	90	0.93718	
3881051	2	1	114.777	0	1	0.396529	0	180	90	0.956393	
3882301	1	1	0	0	4	1.23453	0	180	90	0.317323	
3882906	1	1	0	0	4	10	0	180	90	0.316979	
3883413	1	1	0	0	4	10	0	180	90	0.317347	
3883977	1	1	0	0	4	10	0	180	90	0.31723	
3884857	1	1	244.131	0	2	4.59587	0	180	90	0.317573	
3884857	2	1	0	0	4	10	0	180	90	0.332937	
3885799	1	1	0	0	4	10	0	180	90	0.317015	
3887763	1	1	0	0	4	10	0	180	90	0.316995	
3887820	1	1	0	0	4	10	0	180	90	0.317086	
3888563	1	1	233.021	0	1	0.281824	0	180	90	0.568396	
3888936	1	1	422.553	0	2	4.61976	0	180	90	0.317394	
3888936	2	1	99.1616	0	2	4.61742	0	180	90	0.332829	
3888936	3	1	140.285	0	1	4.44982	0	180	90	0.332852	
3889933	1	1	0	0	4	10	0	180	90	0.317033	
3890128	1	1	0	0	4	10	0	180	90	0.317477	
3890964	1	1	22.5494	0	2	8.49671	0	180	90	0.31728	
3890964	2	1	0	0	4	10	0	180	90	0.345657	
3892372	1	1	352.334	0	2	5.45929	0	180	90	0.317566	
3892372	2	1	137.109	0	2	6.14674	0	180	90	0.335815	
3892372	3	1	172.557	0	1	6.36531	0	180	90	0.34854	
3896152	1	1	103.786	0	2	9.62105	0	180	90	0.404852	
3896152	2	1	0	0	4	10	0	180	90	0.422802	
3898457	1	1	191.591	0	1	8.75931	0	180	90	0.364193	
3900620	1	1	354.737	0	2	6.28394	0	180	90	0.31723	
3900620	2	1	155.521	0	2	6.75171	0	180	90	0.338214	
3900620	3	1	151.742	0	1	6.52551	0	180	90	0.348809	
3901765	1	1	0	0	4	10	0	180	90	0.317122	
3903958	1	1	0	0	4	10	0	180	90	0.316921	
3904437	1	1	421.395	0	2	1.34173	0	180	90	0.317062	
3904437	2	1	0	0	4	0	0	180	90	0.32154	
3905241	1	1	0	0	4	10	0	180	90	0.317024	
3907443	1	1	0	0	4	10	0	180	90	0.317508	
3907879	1	1	0	0	4	10	0	180	90	0.316973	
3909000	1	1	0	0	4	10	0	180	90	0.525476	
3910014	1	1	216.617	0	2	4.84449	0	180	90	0.317626	
3910014	2	1	0	0	4	10	0	180	90	0.333823	
3910612	1	1	0	0	4	10	0	180	90	0.317396	
3912499	1	1	0	0	4	10	0	180	90	0.317051	
3913033	1	1	0	0	4	10	0	180	90	0.317058	
3913487	1	1	0	0	4	10	0	180	90	0.31691	
3914569	1	1	359.335	0	2	8.87118	0	180	90	0.317276	
3914569	2	1	0	0	4	9.26971	0	180	90	0.346903	
3915038	1	1	475.293	0	2	7.48348	0	180	90	0.316978	
3915038	2	1	0	0	3	5.80615	0	180	90	0.341947	
3915038	3	1	186.707	0	1	5.38884	0	180	90	0.347719	
3915823	1	1	455.213	0	2	3.57305	0	180	90	0.317305	
3915823	2	1	206.787	0	1	3.57243	0	180	90	0.32924	
3916122	1	1	0	0	4	1.94099	0	180	90	0.317659	
3916287	1	1	0	0	4	10	0	180	90	0.31706	
3916997	1	1	214.773	0	2	7.61738	0	180	90	0.316898	
3916997	2	1	0	0	4	10	0	180	90	0.342308	
3917646	1	1	58.661	0	2	5.79496	0	180	90	0.317063	
